b_R	OPTIMAL_COST	PLANNED	KNOWN	
-0.950000000000063	241.7261586690778	433.19600515779854	763.4108472987452	
-0.940000000000063	241.7070167573146	434.5048241914722	764.9659014049157	
-0.930000000000063	241.75636917356746	431.7229255631377	765.7926256850782	
-0.920000000000063	241.70090692810317	432.70032833286814	767.2750306515387	
-0.910000000000063	241.72118667938645	434.15392628670725	769.1487536307819	
-0.900000000000063	241.7773939764948	436.85532940149335	769.5031776161388	
-0.890000000000063	241.70947781599335	434.42632369403987	770.4669642725735	
-0.880000000000063	241.74655276994713	434.86032453917863	772.3761736828003	
-0.870000000000063	241.65510402475996	438.1971865641681	773.4169946236425	
-0.8600000000000629	241.70324830225084	438.0948361612914	774.2150593245766	
-0.8500000000000629	241.7533625934687	436.87603873309223	775.8317196367207	
-0.8400000000000629	241.72637682998325	438.84159769616593	776.6937038190658	
-0.8300000000000629	241.67439165426964	440.18462381579934	778.2352880665544	
-0.8200000000000629	241.70434421441468	438.8338597682411	779.0545161364375	
-0.8100000000000629	241.72049132773225	444.44457327091214	779.448817215203	
-0.8000000000000629	241.70166737797064	440.63290224598524	782.5066805607782	
-0.7900000000000629	241.7464267834765	441.9810470943401	783.243924991474	
-0.7800000000000629	241.6973703729871	441.9473705794479	784.4292014176795	
-0.7700000000000629	241.70098043400492	442.78910275286904	785.2329581800254	
-0.7600000000000628	241.69025455766644	444.9071774534241	787.1323318657587	
-0.7500000000000628	241.77751415706385	445.0859106684569	788.9518451763921	
-0.7400000000000628	241.72305966655603	449.4557265996087	789.0252369140774	
-0.7300000000000628	241.7128639934492	444.62368900838624	789.9982365665815	
-0.7200000000000628	241.7545922832298	446.1337063487145	790.4605239361895	
-0.7100000000000628	241.78089469797777	447.37054712004925	790.7547312407801	
-0.7000000000000628	241.70029741689422	449.886532473484	793.3676335644203	
-0.6900000000000628	241.76789745237383	450.76509611739414	793.4692851782528	
-0.6800000000000628	241.70136774111552	453.580064049298	795.4563274770364	
-0.6700000000000628	241.7208501200622	452.6404733903863	796.4956568828778	
-0.6600000000000628	241.68398302870906	456.2282705970415	798.5769347586793	
-0.6500000000000627	241.75026492731376	458.88375299113727	800.8948061265542	
-0.6400000000000627	241.6799463271783	458.7948399166183	803.3821028141781	
-0.6300000000000627	241.75365057214543	459.6515814972454	805.1099106608183	
-0.6200000000000627	241.75591428015684	459.921269503807	806.5328278551193	
-0.6100000000000627	241.7180787134227	464.41274535389	807.3848267510346	
-0.6000000000000627	241.7660089147052	465.06368798231784	807.9256960025898	
-0.5900000000000627	241.70870971000488	464.0914049883478	808.1618097268791	
-0.5800000000000627	241.72490376315383	469.07486385414046	808.2805648538931	
-0.5700000000000627	241.6669608204142	468.79209132644354	808.3996491926196	
-0.5600000000000627	241.70950739731018	476.18264601755186	808.399026562545	
-0.5500000000000627	241.72817177450804	481.02463001227807	808.3993201560577	
-0.5400000000000627	241.68093193929474	475.69316256962657	808.398867234601	
-0.5300000000000626	241.69646269299847	482.1101051398201	808.3988438599329	
-0.5200000000000626	241.75790616534408	484.3059622513599	808.3996338660652	
-0.5100000000000626	241.756012283108	494.178004825278	808.3993190353599	
-0.5000000000000626	241.7099420715885	489.6696005026005	808.3991384131525	
-0.4900000000000626	241.65568906796796	497.35968214202455	808.3995608308649	
-0.4800000000000626	241.6618509173552	485.6794728571964	808.3991361799172	
-0.4700000000000626	241.655494320076	498.91579497489914	808.3986237134518	
-0.4600000000000626	241.70896517089585	502.74555844335725	808.3989747692438	
-0.45000000000006257	241.7254451526249	508.9989695937078	808.398557991692	
-0.44000000000006256	241.70003999612842	513.7324622432977	808.3988839379656	
-0.43000000000006255	241.68403740731384	530.286081585008	808.3984887138058	
-0.42000000000006255	241.7332771424498	526.700121238526	808.3992057236978	
-0.41000000000006254	241.6830793729959	531.1744062877568	808.3987736085894	
-0.40000000000006253	241.71914424317336	539.4249081020449	808.3989718435943	
-0.3900000000000625	241.69208967885808	537.9734789914745	808.3989879624658	
-0.3800000000000625	241.71097781378472	568.9116979739873	808.3986039156407	
-0.3700000000000625	241.6832901514071	559.6847827660367	808.3984367487095	
-0.3600000000000625	241.7029534012891	582.9037041643708	808.3987248732313	
-0.3500000000000625	241.6779631241438	550.0294199761422	808.3984070042154	
-0.3400000000000625	241.69820871366954	579.2428890817581	808.3986248592815	
-0.33000000000006247	241.74767160312837	639.4264127989784	808.3994660499652	
-0.32000000000006246	241.75435953819462	606.9758986135148	808.398142505643	
-0.31000000000006245	241.71373399547943	587.8083545161209	808.3981737169536	
-0.30000000000006244	241.71968482776006	628.6439988828018	808.3984874522828	
-0.29000000000006243	241.6988983778565	616.8469392439972	808.3978552699334	
-0.2800000000000624	241.6790790590645	630.1533299833297	808.3981420069385	
-0.2700000000000624	241.74620259637425	589.7580996540095	808.398408223179	
-0.2600000000000624	241.7506690984158	625.4794420120609	808.3985907415929	
-0.2500000000000624	241.6575883547206	600.0625646598983	808.397930034248	
-0.24000000000006239	241.65119548688466	571.2011645756902	808.39932113779	
-0.23000000000006238	241.713731746593	590.0973953147709	808.3981161765346	
-0.22000000000006237	241.74710902942297	561.0387097507182	808.398580272031	
-0.21000000000006236	241.74363594873904	560.11496832256	808.3988255340181	
-0.20000000000006235	241.68591122097226	540.6479861555792	808.398404707462	
-0.19000000000006234	241.76974393477337	518.0821404446824	808.3981587630523	
-0.18000000000006233	241.70925097958053	534.1577595040446	808.3984086016989	
-0.17000000000006232	241.76830263787352	513.0994656084786	808.398926554303	
-0.16000000000006231	241.72327332365026	529.3688471753848	808.3989133143891	
-0.1500000000000623	241.701979473665	537.9866394837721	808.3994568422079	
-0.1400000000000623	241.70406956961924	547.4110075489084	808.3982845350274	
-0.1300000000000623	241.71737223269045	715.1165335284139	808.3979337238227	
-0.12000000000006229	241.70482937725626	605.2408149910846	808.3992625314427	
-0.1100000000000623	241.78372911192596	767.8932846402113	808.3983196127363	
-0.1000000000000623	241.63706327207646	788.7984282177541	808.3991070475657	
-0.09000000000006231	241.6871643161785	789.5957088706255	808.3988904899311	
-0.08000000000006231	241.69884230211034	790.0837120993498	808.3988207212498	
-0.07000000000006232	241.70362583594678	790.2942193831434	808.3981843736995	
-0.060000000000062316	241.75716655976444	790.3907429650745	808.3989068458816	
-0.050000000000062314	241.70783310761573	790.4962039856395	808.3990285315608	
-0.04000000000006231	241.66669970916865	790.6656136583962	808.3986152627156	
-0.03000000000006231	241.74196977494645	790.9606371978476	808.3992426397332	
-0.020000000000062308	241.6974842141928	791.2930802276999	808.3988564306536	
-0.010000000000062308	241.7447289100129	791.6182763040549	808.3985753692953	
-6.230779781013496E-14	241.694513934994	792.0112913107434	808.3992644154035	
0.009999999999937692	241.78809935454632	792.421765823336	808.3985310513661	
0.019999999999937693	241.72022001001375	792.801081726356	808.3992107575598	
0.029999999999937695	241.7280359717665	793.2086147047522	808.398958278218	
0.039999999999937697	241.706659769558	793.6017826412749	808.398462099075	
0.0499999999999377	241.75349956616304	793.9981030395954	808.3981296883408	
0.0599999999999377	241.6805209969364	794.431549540232	808.3984637258982	
0.0699999999999377	241.71901937570692	794.8481321518033	808.3995644780132	
0.07999999999993769	241.65520554169532	795.2713979693386	808.3987150817926	
0.08999999999993769	241.73373994653392	795.7017441005165	808.3987888166794	
0.09999999999993768	241.7288194366047	796.179558783243	808.3991165212383	
0.10999999999993768	241.71439552836614	796.6086003932459	808.3988632370966	
0.11999999999993767	241.72707976245778	797.066595601529	808.3994349654607	
0.12999999999993767	241.74925188969056	797.5450655409537	808.3988985942085	
0.13999999999993767	241.7641770227631	798.0501261734987	808.3990318800851	
0.14999999999993768	241.67143643785917	798.5002177141846	808.399356090365	
0.1599999999999377	241.72600040971557	799.000517118154	808.3992445112814	
0.1699999999999377	241.69709888043343	799.5126854159591	808.3991430748849	
0.1799999999999377	241.69715313991622	800.0422817139338	808.3986010785355	
0.18999999999993772	241.7427381356908	800.5919429171325	808.3990809518607	
0.19999999999993773	241.66149142319995	801.1492652284381	808.3991299297769	
0.20999999999993774	241.7119680162058	801.6452308505693	808.3989876871917	
0.21999999999993775	241.77029136333627	802.172393002457	808.3995877343057	
0.22999999999993775	241.72997694768793	802.8062928909287	808.3995551295078	
0.23999999999993776	241.74779430634243	803.4121256244853	808.3988866205207	
0.24999999999993777	241.66086455661184	803.9997710112737	808.3993558796477	
0.2599999999999378	241.71119459679076	804.5406439038173	808.3997862281981	
0.2699999999999378	241.79110833128277	805.180165423686	808.3989425252572	
0.2799999999999378	807.2284253911405	805.8460645375015	808.3998725197581	
0.2899999999999378	807.2427298934564	806.5751703508759	808.3993174305932	
0.2999999999999378	807.1922940770588	807.1922940770588	808.3989106430734	
0.3099999999999378	807.2177629750155	807.8956660431862	808.3989504083951	
0.31999999999993783	807.1991824781605	808.5896186612546	808.3994200881431	
0.32999999999993784	807.178545200516	809.2368688034749	808.3994007601702	
0.33999999999993785	807.1904611745672	810.0526469649855	808.3991050622517	
0.34999999999993786	807.2087297145066	810.7562682322792	808.3999400006991	
0.35999999999993787	807.1516430001424	811.5453983670653	808.3994457212527	
0.3699999999999379	807.1291083802315	812.311491383306	808.3996453107306	
0.3799999999999379	807.1931852256824	813.0919851339625	808.39981005355	
0.3899999999999379	807.2059925341081	813.9284472468428	808.3994947206714	
0.3999999999999379	807.1779041195632	814.8144741894434	808.3993545724695	
0.4099999999999379	807.1960869399829	815.643316497671	808.398875175784	
0.4199999999999379	807.1785825388176	816.4756028159276	808.3990659805163	
0.42999999999993793	807.1090366225235	817.4876344995046	808.3997887568514	
0.43999999999993794	807.2069322762331	818.3752273648537	808.3997957337167	
0.44999999999993795	807.1759519257939	819.3197084266064	808.4002375734249	
0.45999999999993796	807.2431744130728	820.3020528030537	808.4006618986912	
0.46999999999993797	807.1695240629606	821.3500746651413	808.3995258905111	
0.479999999999938	807.2358325105611	822.3217422602952	808.3995845496286	
0.489999999999938	807.2292185419994	823.4879713681328	808.3998093937238	
0.499999999999938	807.1452006252216	824.5628746512205	808.3999393688003	
0.509999999999938	807.1759524577931	825.6348231222303	808.399840880337	
0.519999999999938	807.1434194430133	826.8447628300759	808.4008342247455	
0.529999999999938	807.2004429090542	828.1165629466025	808.4001262313187	
0.539999999999938	807.1383125844715	829.3282158333859	808.4010753383359	
0.549999999999938	807.1671709240652	830.5912800529595	808.4011618221241	
0.559999999999938	807.2332786106323	832.1280480670289	808.4008917385488	
0.569999999999938	807.160406518048	833.5999493790911	808.4012833198381	
0.579999999999938	807.2450704732926	835.1293878637193	808.400232382857	
0.589999999999938	807.1558328366441	836.5570290081668	808.4010817049336	
0.599999999999938	807.1363951605492	837.8421945259859	808.4011303137214	
0.609999999999938	807.1859900633417	839.5473084049014	808.4010765704296	
0.619999999999938	807.2499044532748	841.1890294656695	808.4004261753772	
0.629999999999938	807.155233420462	842.9479332117062	808.4011966545943	
0.6399999999999381	807.2002579639816	844.6926450947649	808.4012703937175	
0.6499999999999381	807.2551492135927	846.4868383301656	808.4005314958617	
0.6599999999999381	807.2458135879212	848.2363847819182	808.4013228859185	
0.6699999999999381	807.2404803410259	850.293944687969	808.4004496732422	
0.6799999999999381	807.1528117281612	852.281508653051	808.401572354734	
0.6899999999999381	807.1616308531143	854.3515886735061	808.4015078650621	
0.6999999999999381	807.2507924148271	856.4506261931037	808.4006808234094	
0.7099999999999381	807.1947722458367	858.8789763127268	808.4019372856819	
0.7199999999999381	807.2180557930598	861.1040614005282	808.4010140500102	
0.7299999999999381	807.1603638184052	863.5983159579247	808.4023061844509	
0.7399999999999382	807.144198690123	866.2673790354854	808.4012598553993	
0.7499999999999382	807.250507450725	868.8221593780772	808.4011267224713	
0.7599999999999382	807.1455584217208	871.704352341899	808.4024534728115	
0.7699999999999382	807.2474427242953	874.6636622051781	808.4017938562198	
0.7799999999999382	807.1725520481762	877.6734265817357	808.4029068383186	
0.7899999999999382	807.1678023589265	880.8582893656567	808.4022510377988	
0.7999999999999382	807.2086119060468	884.2812508927661	808.4032086325144	
0.8099999999999382	807.2583778535832	887.7065568109031	808.4029212589838	
0.8199999999999382	807.232916075331	891.4358018085486	808.402831573553	
0.8299999999999382	807.2508860484213	895.3799513440165	808.4036207506898	
0.8399999999999382	807.2005367016253	899.7917154660829	808.4042544639562	
0.8499999999999382	807.1921305900296	903.6496753438814	808.4036307143838	
0.8599999999999383	807.2101018370515	908.3212318457117	808.4041213395208	
0.8699999999999383	807.1559527428348	913.3871080396142	808.4051545514856	
0.8799999999999383	807.2025950882409	918.4946426534186	808.4049511021818	
0.8899999999999383	807.1820130240917	924.189605763863	808.406347409749	
0.8999999999999383	807.2189560347804	929.8779431945211	808.4062378840063	
0.9099999999999383	807.1830183578795	936.4907581267022	808.4077987846047	
0.9199999999999383	807.224560296703	942.4786132704678	808.4100244093802	
0.9299999999999383	807.2618746890327	949.7620250623977	808.4106809851795	
0.9399999999999383	807.2369769748394	957.8662072270585	808.4141918678267	
0.9499999999999383	807.2358736467443	966.315867936032	808.4163146899397	
0.9599999999999383	807.1756616435393	975.0849660349821	808.4198700823365	
0.9699999999999384	807.1963882901531	984.9142372575111	808.4310199436924	
0.9799999999999384	807.1610324424246	995.5168454747538	808.4526089665782	
0.9899999999999384	807.2680534135053	1006.1827469081954	808.461299324618	
0.9999999999999384	807.2597993099446	1013.7920404875499	489.90174284368425	
1.0099999999999383	807.2427442304834	1015.9348244003753	285.93627917387045	
1.0199999999999383	807.1830318141366	1016.920644282115	271.82896966891025	
1.0299999999999383	807.1804094365148	1017.6632342682159	263.61286424439135	
1.0399999999999383	807.1929993304707	1017.6823202144375	258.7124421921799	
1.0499999999999383	807.2327864461021	1017.5447141791706	240.5437156350023	
1.0599999999999383	807.217486163728	1017.7095505654949	230.25782255973215	
1.0699999999999383	807.2382653683586	1017.566912725546	226.60928633003866	
1.0799999999999383	807.1619106960163	1017.4497729306374	223.33917602151018	
1.0899999999999384	807.1772198119752	1017.0083819548352	238.76478880647144	
1.0999999999999384	807.180754500106	1017.245506708294	238.72659857369638	
1.1099999999999384	807.2201312674184	1017.5083898748106	240.0326572581708	
1.1199999999999384	807.2817101564364	1016.923621789757	241.1195366612227	
1.1299999999999384	807.2583322847676	1016.4542246280967	240.02147489079906	
1.1399999999999384	807.1543965050498	1016.6845262775223	241.2727718312927	
1.1499999999999384	807.2009889202325	990.2313611301337	240.66689272180588	
1.1599999999999384	807.2044997833167	1013.7798174725173	240.9917279234355	
1.1699999999999384	807.2390762903643	977.8693191626753	241.55795355709645	
1.1799999999999384	807.1944105251827	976.6736218528564	241.31394119105363	
1.1899999999999384	807.2058276272912	954.3440515545796	241.38274196802172	
1.1999999999999384	807.2138323463416	982.4557043978565	241.49721783311745	
1.2099999999999385	807.1850826234862	972.7078273432409	241.4725376638302	
1.2199999999999385	807.2241041333633	946.3158440977655	241.67418175410535	
1.2299999999999385	807.1892440311392	959.4065986282432	241.4950630390116	
1.2399999999999385	807.2414736847975	912.5443506216482	241.6100250492843	
1.2499999999999385	807.2759124228077	945.3644618281635	241.47718203254018	
1.2599999999999385	807.2268923015394	946.0783448287292	241.5630484705212	
1.2699999999999385	807.2327663911176	899.5351629481038	241.633774860763	
1.2799999999999385	807.2756937160942	901.7902569055572	241.6834635514906	
1.2899999999999385	807.1754809355605	859.5907005496385	241.71122962018057	
1.2999999999999385	807.1824869519385	849.6414947409966	241.70500961160536	
1.3099999999999385	807.2466889811129	859.7454770120694	241.7550749473413	
1.3199999999999386	807.2050684757783	798.575935267862	241.67248423397112	
1.3299999999999386	807.2572690767881	873.4756396851283	241.6861642678141	
1.3399999999999386	807.2748724317809	799.6817081077907	241.72448132350925	
1.3499999999999386	807.2432889809681	655.1993458055675	241.62238557452196	
1.3599999999999386	807.221190933459	720.7632860454548	241.65112761849062	
1.3699999999999386	807.2506689546183	628.5269927294851	241.68458058455016	
1.3799999999999386	807.2597577202705	735.2927817591866	241.46349464472095	
1.3899999999999386	807.2254629953507	685.0465260514188	241.66282577013007	
1.3999999999999386	807.1929753710806	482.025644839537	241.76612836671865	
1.4099999999999386	807.1693360968045	272.6705385110479	241.71971992168974	
1.4199999999999386	807.1959037488539	297.75266611365555	241.7007226843548	
1.4299999999999387	807.2488359251828	253.31615046287374	241.70190944883478	
1.4399999999999387	807.2498114477639	273.0661746124525	241.7002357387417	
1.4499999999999387	807.224372032126	242.74767166336187	241.72150501141502	
1.4599999999999387	807.2608760837517	244.7029630269175	241.7417450323474	
1.4699999999999387	807.2415013932913	241.5709862320786	241.71025840424318	
1.4799999999999387	807.1623095797099	241.45634328678744	241.70014643933848	
1.4899999999999387	807.2420823168668	242.2833837729473	241.7152457369017	
1.4999999999999387	807.275983965456	241.2318765424656	241.75851942297425	
1.5099999999999387	807.1804914119177	241.226448857727	241.70322588841321	
1.5199999999999387	807.2154340348704	241.69062414544993	241.690100937859	
1.5299999999999387	807.1838685825778	241.49464573944303	241.74606084086489	
1.5399999999999388	807.2294544953952	241.41443328711716	241.70533502328422	
1.5499999999999388	807.2679734044431	241.528862493828	241.65013868554414	
1.5599999999999388	807.2375297072035	241.44155648182533	241.67505974720186	
1.5699999999999388	807.1818872986752	241.56874376331461	241.7181426422419	
1.5799999999999388	807.2398968306416	241.56716322141529	241.69605953657862	
1.5899999999999388	807.20227768467	241.53920466774707	241.651101775448	
1.5999999999999388	807.1748779977817	241.52600771684578	241.7828858114875	
1.6099999999999388	807.2486081699793	241.6104663603822	241.7225829502149	
1.6199999999999388	807.2513634840441	241.6149082647524	241.730324086677	
1.6299999999999388	807.2841258390189	241.51480872466917	241.69765566867565	
1.6399999999999388	807.2552574074296	241.56301180688996	241.73204746984493	
1.6499999999999388	807.1732434359892	241.59917286257672	241.7021910800487	
1.6599999999999389	807.205310090113	241.52723623298402	241.73033247503994	
1.6699999999999389	807.1677095767577	241.66803796414385	241.6682381652467	
1.6799999999999389	807.284528744424	241.63426102268033	241.70571412377814	
1.6899999999999389	807.2117093435552	241.66053356905354	241.7026617804034	
1.699999999999939	807.1918503503989	241.66593480880147	241.72463716930105	
1.709999999999939	807.2565664071963	241.56008779417573	241.71458827228872	
1.719999999999939	807.190597801358	241.6057945669357	241.69772656238007	
1.729999999999939	807.2900798065172	241.70588565823167	241.72751135119114	
1.739999999999939	807.2025264961145	241.64877376990904	241.7005316959041	
1.749999999999939	807.188064625849	241.65332061387946	241.72166072883797	
1.759999999999939	807.1780262255575	241.55131152238067	241.7277599591909	
1.769999999999939	807.270350259136	241.6536723074575	241.72051684007894	
1.779999999999939	807.2012497048935	241.65141198457633	241.7270304527948	
1.789999999999939	807.2228277027205	241.65987754411833	241.70167345698772	
1.799999999999939	807.2550562890762	241.70202568426785	241.68812483223627	
1.809999999999939	807.291996918142	241.6947681614782	241.7194932383092	
1.819999999999939	807.2445157844058	241.65411941105373	241.70853206901583	
1.829999999999939	807.2365505395159	241.70677559319003	241.71078512914787	
1.839999999999939	807.1939094732319	241.65654084369197	241.70220200539143	
1.849999999999939	807.2896628014188	241.63628360256928	241.72830145631315	
1.859999999999939	807.2542775262336	241.6281219563771	241.7115641598588	
1.869999999999939	807.2906412514956	241.65881549167267	241.75769310160297	
1.879999999999939	807.2200694851995	241.67171072097608	241.72148019352048	
1.889999999999939	807.1955936725058	241.64427596263607	241.71405321339506	
1.899999999999939	807.270179533407	241.69585160502197	241.72834658243312	
1.909999999999939	807.2628708330825	241.66613333396097	241.78602353931822	
1.919999999999939	807.2957733127419	241.69041482360345	241.69401007776838	
1.929999999999939	807.1915359095501	241.53257662096672	241.69723251975654	
1.939999999999939	807.3425812634393	241.68881109824372	241.7418515147038	
1.9499999999999391	807.2738617398049	241.63156298508272	241.69258384194274	
1.9599999999999391	807.2403033865523	241.64775665924495	241.7152578955491	
1.9699999999999391	807.3422677381943	241.67540527743088	241.73094847261717	
1.9799999999999391	807.2801036922456	241.6743592607305	241.71316166379881	
1.9899999999999392	807.2862084720617	241.62980337057132	241.71095613714965	
1.9999999999999392	807.2428734013532	241.58208232694744	241.73396337520262	
2.009999999999939	807.2598986086641	241.60598908461662	241.76467898327428	
2.0199999999999387	797.4978012715433	241.68993918764278	241.72064391317804	
2.0299999999999385	799.6428369407186	241.54510579761194	241.7171166113461	
2.0399999999999383	800.468727710355	241.5373119361343	241.70667063609574	
2.049999999999938	800.4528761810668	241.62214879110647	241.75554842512173	
2.059999999999938	799.5580071105986	241.64991426370767	241.71131215235675	
2.0699999999999377	799.1056715997595	241.6421290902433	241.7234872803462	
2.0799999999999375	800.1047115409635	241.64052155978513	241.66464717390147	
2.0899999999999372	800.4193995270249	241.62777340674683	241.7631543627222	
2.099999999999937	800.9598446718336	241.60773948291333	241.7176231246913	
2.109999999999937	801.2897888376065	241.63085020288008	241.7144213041735	
2.1199999999999366	802.9769770598166	241.66849195477667	241.7028109209397	
2.1299999999999364	800.8458924540729	241.66844991209	241.69717324775203	
2.139999999999936	802.3481512237146	241.68993291146865	241.69939322434914	
2.149999999999936	801.0543330616626	241.64848194134646	241.7871311734851	
2.1599999999999357	801.1131267141843	241.6958218771063	241.75142354448843	
2.1699999999999355	801.5139257675214	241.69359982439204	241.72540451306776	
2.1799999999999353	800.8744851622554	241.738606334809	241.7006913071118	
2.189999999999935	801.5837391583116	241.7155864575651	241.7015848014047	
2.199999999999935	801.3162377371204	241.6430391377255	241.75781005393108	
2.2099999999999347	801.359822951152	241.66367851859977	241.7178976767695	
2.2199999999999345	801.2636875699409	241.68808981168297	241.7084465192887	
2.2299999999999343	801.0452084859	241.61930104445108	241.67123612579087	
2.239999999999934	801.3225727050533	241.68923571099606	241.72621380046635	
2.249999999999934	801.2005314934073	241.61892923362421	241.71839752037528	
2.2599999999999336	801.3816186284591	241.71835236371544	241.70761600308595	
2.2699999999999334	801.1431973621994	241.57870246775073	241.71098541173703	
2.279999999999933	801.6372865312615	241.65688260936534	241.7335004530584	
2.289999999999933	801.300202222015	241.60886934308934	241.75162887644933	
2.2999999999999328	802.3464406261864	241.67554833580428	241.69624093304742	
2.3099999999999326	801.1051952800121	241.68658637513914	241.7095124236739	
2.3199999999999323	801.326817214712	241.75132726691317	241.7407103957285	
2.329999999999932	802.2519670835469	241.63011986649587	241.71413829270105	
2.339999999999932	802.3504484019306	241.66963140036788	241.77816899783943	
2.3499999999999317	801.2510676872982	241.66265586499807	241.67786059109105	
2.3599999999999315	801.3885265320387	241.688779900545	241.752934160766	
2.3699999999999313	802.3849832581409	241.6571739279114	241.73431349831696	
2.379999999999931	801.2458760825201	241.5992491695026	241.77004581647682	
2.389999999999931	801.234274056065	241.57774585764946	241.71558521806384	
2.3999999999999306	801.8797115424046	241.7330760975351	241.72306773845122	
2.4099999999999304	802.2147216410884	241.62992780294468	241.7711936274282	
2.41999999999993	801.8345537390882	241.72054540985656	241.71502248705096	
2.42999999999993	801.7601722346351	241.6784396928931	241.67345373984796	
2.43999999999993	800.6167345700193	241.6628363866107	241.66138277951222	
2.4499999999999296	800.8511382060293	241.66053074761916	241.7606770029289	
2.4599999999999294	801.2860756981416	241.66215506674274	241.70280027908888	
2.469999999999929	801.6626043611964	241.76755244362676	241.7164180143368	
2.479999999999929	800.7824158659367	241.70654639519623	241.7210937326126	
2.4899999999999287	800.7116654830136	241.696674626604	241.76228199485632	
2.4999999999999285	800.5238880714654	241.7270232381084	241.64841528224227	
2.5099999999999283	800.260517796972	241.65843557160395	241.69759969223787	
2.519999999999928	800.2593109525847	241.66699389262416	241.7292375403727	
2.529999999999928	800.7647622702478	241.76422634663194	241.69693142183715	
2.5399999999999276	801.0790390720537	241.70271294914414	241.72997665346844	
2.5499999999999274	799.9062292579074	241.71657418994818	241.69621206526034	
2.5599999999999272	799.4276985961721	241.65034552831983	241.72786311616937	
2.569999999999927	800.3023454383839	241.76686034578802	241.71486876897902	
2.579999999999927	799.9940944933611	241.70500625649137	241.70589369322437	
2.5899999999999266	799.3089563328671	241.74708844518253	241.74100873497503	
2.5999999999999264	799.1391832400905	241.66812939047546	241.71046713403655	
2.609999999999926	799.2331546679692	241.66311265449266	241.73427450541536	
2.619999999999926	799.7532131102599	241.6887303866493	241.7139978799406	
2.6299999999999257	799.8055270371221	241.6844273634805	241.76438942053198	
2.6399999999999255	799.2185017180395	241.7618926360695	241.65708519783374	
2.6499999999999253	798.883394724394	241.71314665685802	241.7350070662563	
2.659999999999925	798.8511769910008	241.70253282834423	241.75961165032587	
2.669999999999925	799.3707569130172	241.64467675715528	241.71610583995243	
2.6799999999999247	799.458042871554	241.70983034126849	241.7054279365449	
2.6899999999999245	798.6391509344934	241.7134884745697	241.68629046357594	
2.6999999999999242	798.5373302921249	241.68851433344128	241.71666082238738	
2.709999999999924	799.1769663114052	241.67921193189258	241.69949288882458	
2.719999999999924	798.8490123950494	241.67778754514256	241.67519815682485	
2.7299999999999236	798.2335139169494	241.68799375686038	241.67295286442203	
2.7399999999999234	798.1990309650338	241.76083391319082	241.6975144616458	
2.749999999999923	798.106607049024	241.663708426747	241.72864571507642	
2.759999999999923	797.8104238148909	241.63710062086176	241.67864443134857	
2.7699999999999227	798.2190476044526	241.68979718599363	241.74695834824615	
2.7799999999999225	798.5386090788168	241.7798795997329	241.7112630345539	
2.7899999999999223	797.7687516187359	241.70968815118488	241.6633820911997	
2.799999999999922	797.6511154077594	241.68689837428053	241.72638074882684	
2.809999999999922	797.4421615705244	241.69644168959454	241.71420959234956	
2.8199999999999217	797.8553407093619	241.7080763229667	241.68192302513364	
2.8299999999999215	798.0088258112969	241.63444909403398	241.69992194678713	
2.8399999999999213	797.8691973223956	241.70753090182325	241.71124477702728	
2.849999999999921	797.376550842324	241.69656949180305	241.71746413888943	
2.859999999999921	797.2680730149877	241.67605364949893	241.7207162740214	
2.8699999999999206	797.6507769201454	241.70037970816543	241.7712455744272	
2.8799999999999204	797.2655616216484	241.76029265597055	241.74880597642976	
2.88999999999992	796.8499273363311	241.65395734738956	241.67352388045305	
2.89999999999992	796.9140276700373	241.70807319281235	241.6952672079137	
2.9099999999999198	796.9145274153041	241.70408474331998	241.700210362562	
2.9199999999999195	796.2656870921467	241.70451414709834	241.68533853096432	
2.9299999999999193	796.6374096905274	241.69672488133125	241.71598709435554	
2.939999999999919	796.2633755900458	241.69567529601943	241.7537128722277	
2.949999999999919	796.2533875258953	241.73615202597946	241.66482217750547	
2.9599999999999187	796.1597430223424	241.7424467522074	241.7108029868561	
2.9699999999999185	796.139630795593	241.7389989892786	241.77281104762926	
2.9799999999999183	796.323009765823	241.67863865671018	241.710166747375	
2.989999999999918	795.5724001635451	241.7728628980538	241.70445810797486	
2.999999999999918	795.8487360102472	241.70374383312281	241.70248362881566	
3.0099999999999176	796.0462671097143	241.7004275251463	241.71382869601734	
3.0199999999999174	795.9600332466807	241.68618106715994	241.70568500613794	
3.029999999999917	795.782729383588	241.7014796021238	241.7022616964698	
3.039999999999917	796.0481477997849	241.74393811256877	241.65406512688168	
3.0499999999999168	795.418996663638	241.69838137691323	241.69096965054683	
3.0599999999999166	795.5646462055997	241.68268705824065	241.74558167782516	
3.0699999999999164	795.7841446739988	241.71427885346006	241.728933001675	
3.079999999999916	795.1069071294854	241.68038342455202	241.67200970534566	
3.089999999999916	794.9171376686853	241.77240348206448	241.7442978907985	
3.0999999999999157	794.8159918157728	241.66891707518937	241.70003512605632	
3.1099999999999155	794.8457710871594	241.67804819680822	241.70386162029752	
3.1199999999999153	795.2018606545246	241.73378593759824	241.7150290057305	
3.129999999999915	794.9657729475581	241.7101906060443	241.6955249422068	
3.139999999999915	794.2196241463749	241.68505630194633	241.72345241014736	
3.1499999999999146	794.961253330319	241.62939297543662	241.69873123336782	
3.1599999999999144	794.2482033295488	241.6966871768434	241.77146679782507	
3.169999999999914	794.6308258725463	241.7086377660037	241.70884238860623	
