Day, Price Man-hour, Price Potatoe, Price Land, Price Index, Inflation rate, Man-hour/Price Index, Potatoe/Price Index, Land/Price Index, Volume Man-hour, Volume Potatoe, Volume Land
1046, 5.204185, 5.0416884, 279.23764, 5.3681035, 0.0033153936, 0.96946436, 0.93628895, 51.159565, 885.09924, 1042.741, 1.7725604
1047, 5.227105, 5.0363874, 263.04025, 5.379095, 0.0020454777, 0.97174436, 0.9397978, 49.464905, 888.26996, 1045.4967, 1.9145617
1048, 5.205503, 5.0473766, 259.27454, 5.3707047, -0.001561039, 0.96924025, 0.9416411, 48.375668, 886.568, 1040.3119, 1.9016056
1049, 5.2063875, 5.063774, 269.93954, 5.3776054, 0.0012840695, 0.9681609, 0.9388066, 49.195423, 887.8126, 1036.0175, 1.803525
1050, 5.2161217, 5.0761657, 272.0585, 5.407041, 0.0054588174, 0.96469057, 0.9393017, 48.42242, 887.5218, 1035.7715, 1.9206939
1051, 5.2110486, 5.078932, 265.7592, 5.4071355, 1.7461109E-5, 0.9637355, 0.9421022, 50.422916, 887.54974, 1034.3058, 1.9723307
1052, 5.19578, 5.0771728, 275.03342, 5.3891954, -0.0033233624, 0.9641105, 0.9423787, 49.83883, 886.3366, 1032.7177, 1.8307935
1053, 5.1889462, 5.0634875, 260.4975, 5.373092, -0.0029925385, 0.9657281, 0.9405267, 48.825123, 885.6356, 1034.9386, 1.8951862
1054, 5.1706223, 5.042917, 254.66711, 5.3618007, -0.0021037022, 0.9643444, 0.945321, 49.222385, 892.55585, 1048.1156, 2.0250828
1055, 5.1439996, 5.0461087, 261.4434, 5.337984, -0.004451795, 0.9636596, 0.94358915, 47.5696, 895.86816, 1043.2885, 1.8675705
1056, 5.1429744, 5.0465946, 259.41776, 5.3482966, 0.001930056, 0.9616098, 0.9421264, 51.220055, 896.58734, 1042.627, 1.96266
1057, 5.1431813, 5.0383654, 269.78558, 5.3478656, -8.060102E-5, 0.961726, 0.9411074, 47.61772, 896.18335, 1044.4786, 1.9161443
1058, 5.154968, 5.0251083, 254.93791, 5.3395696, -0.0015524799, 0.9654276, 0.9355524, 49.45594, 896.94507, 1048.8463, 1.9847856
1059, 5.1388006, 5.0101695, 278.2335, 5.355306, 0.0029428282, 0.9595718, 0.9386496, 47.0056, 895.9172, 1049.8909, 2.0387363
1060, 5.156419, 4.997897, 258.9387, 5.324561, -0.005757584, 0.9684214, 0.9408846, 47.937046, 895.5867, 1054.6703, 1.9522111
1061, 5.1308994, 5.003275, 258.94467, 5.317629, -0.0013027882, 0.9648848, 0.9412672, 47.51511, 896.6042, 1049.3065, 1.9606596
1062, 5.122184, 5.0096283, 272.44888, 5.322217, 8.624425E-4, 0.96241546, 0.9469357, 49.91837, 895.9108, 1046.2966, 1.8952518
1063, 5.1319513, 5.0118117, 259.69067, 5.292663, -0.0055684033, 0.969635, 0.9446151, 49.189148, 896.93335, 1047.0479, 1.7225475
1064, 5.1138535, 5.0117507, 251.18916, 5.3056006, 0.0024414475, 0.9638595, 0.9433376, 48.70869, 895.53107, 1044.479, 1.9465955
1065, 5.1181993, 5.0052853, 257.85544, 5.305932, 6.246069E-5, 0.9646183, 0.9504458, 51.114227, 907.5376, 1057.1416, 1.9330899
1066, 5.092541, 5.016714, 255.1307, 5.278275, -0.0052261064, 0.9648116, 0.9455707, 49.59794, 906.8475, 1052.3544, 1.7757949
1067, 5.088953, 5.0108147, 264.47934, 5.299249, 0.0039658025, 0.9603159, 0.94458514, 50.481632, 906.73553, 1052.971, 1.907538
1068, 5.098307, 4.9952474, 275.32953, 5.2882977, -0.0020687554, 0.9640734, 0.9429314, 49.170986, 907.1942, 1057.687, 1.7860742
1069, 5.089825, 4.9774637, 257.1327, 5.2787123, -0.0018142092, 0.9642172, 0.9412825, 52.048584, 906.53064, 1060.3058, 1.9481429
1070, 5.0647664, 4.964867, 268.0056, 5.274577, -7.8366697E-4, 0.96022224, 0.9401923, 50.473667, 904.9291, 1059.5441, 1.9716569
1071, 5.071844, 4.9521804, 279.1785, 5.2671995, -0.0013996931, 0.96291095, 0.9468147, 51.032845, 906.0345, 1062.7129, 1.8683927
1072, 5.051781, 4.9529653, 244.11455, 5.2311873, -0.0068605426, 0.9657045, 0.94511074, 50.821487, 902.93445, 1057.1606, 1.9093739
1073, 5.026599, 4.9540687, 261.64133, 5.2417865, 0.0020240936, 0.95894766, 0.94429654, 49.703693, 904.6872, 1054.1866, 1.9422265
1074, 5.049477, 4.948742, 277.51816, 5.240665, -2.1398067E-4, 0.9635184, 0.9460743, 52.344124, 906.83716, 1057.8656, 1.7709544
1075, 5.039731, 4.9532614, 245.51088, 5.2355943, -9.6803386E-4, 0.96259004, 0.9451093, 51.862373, 905.6898, 1055.7303, 1.9788091
1076, 5.019029, 4.9453106, 263.7804, 5.2325277, -5.858816E-4, 0.9591978, 0.94446874, 52.52684, 904.78906, 1054.2627, 1.9183043
1077, 5.0396066, 4.931121, 261.08813, 5.2210526, -0.0021954374, 0.9652472, 0.94511735, 53.46746, 906.4456, 1059.6211, 1.8434933
1078, 5.033474, 4.9317813, 258.95825, 5.2181683, -5.52606E-4, 0.9646055, 0.94223136, 49.072254, 906.1715, 1058.5378, 1.8543234
1079, 5.0244536, 4.92432, 270.73264, 5.2262325, 0.0015442286, 0.96139115, 0.9454763, 49.382294, 905.9523, 1058.4897, 1.892132
1080, 5.0213523, 4.924992, 254.00348, 5.2090063, -0.0033015506, 0.9639751, 0.9490292, 51.781425, 905.9332, 1057.6967, 1.8907275
1081, 5.0008407, 4.9230003, 256.77405, 5.1874065, -0.004155241, 0.96403486, 0.94562274, 50.64334, 905.36163, 1054.5012, 1.7796116
1082, 5.0038223, 4.916043, 265.10165, 5.1987357, 0.0021815952, 0.96250755, 0.9406666, 54.11761, 905.20703, 1056.7017, 1.8282152
1083, 5.0137887, 4.9140534, 249.33968, 5.224012, 0.0048502055, 0.9597583, 0.9509792, 50.67849, 906.6408, 1057.9396, 2.1240523
1084, 5.0014863, 4.909334, 258.0646, 5.1623993, -0.011864219, 0.9688298, 0.94080424, 51.578632, 905.9444, 1056.8818, 1.6339837
1085, 5.0216136, 4.910628, 255.99173, 5.2196064, 0.011020546, 0.9620675, 0.9409925, 50.272995, 907.80414, 1059.2803, 2.0218885
1086, 5.020905, 4.9054003, 253.99886, 5.213007, -0.0012651532, 0.9631495, 0.94448555, 53.815136, 907.01746, 1060.6323, 2.0117586
1087, 5.0284023, 4.910214, 250.30664, 5.198824, -0.002724411, 0.9672192, 0.9448467, 50.50758, 907.66547, 1060.5454, 1.8798671
1088, 5.038897, 4.9123, 259.87085, 5.1990447, 4.2465548E-5, 0.96919674, 0.9394357, 51.920826, 908.87866, 1061.1246, 1.7662982
1089, 5.0523663, 4.920544, 262.9046, 5.237766, 0.0074201333, 0.9646033, 0.939636, 52.576057, 909.568, 1061.6721, 1.9615226
1090, 5.047886, 4.9273443, 247.77037, 5.2438865, 0.001167885, 0.96262306, 0.94289464, 52.385513, 909.5612, 1059.615, 2.118066
1091, 5.0336337, 4.927651, 259.86484, 5.2260885, -0.0033998103, 0.9631742, 0.95052063, 50.561478, 907.6437, 1058.0321, 1.9260077
1092, 5.0506535, 4.9169374, 232.516, 5.1728888, -0.01023182, 0.97637004, 0.93858343, 51.101944, 909.2563, 1062.3855, 1.6849518
1093, 5.0434785, 4.9161215, 260.87955, 5.2378097, 0.012472121, 0.9628984, 0.9383539, 52.216194, 908.6085, 1061.7876, 2.0268033
1094, 5.07065, 4.9094152, 256.37717, 5.231944, -0.0011204799, 0.9691713, 0.9426041, 51.924038, 911.0709, 1066.4658, 1.9547108
1095, 5.070856, 4.917495, 250.8424, 5.2169247, -0.0028748426, 0.972001, 0.93973535, 49.314648, 910.4478, 1065.5461, 1.8403798
1096, 5.064083, 4.9243464, 255.16692, 5.240142, 0.004440488, 0.96640193, 0.94623625, 53.040653, 917.9568, 1070.7043, 1.9995366
1097, 5.0383296, 4.947495, 245.98343, 5.2286043, -0.0022041907, 0.96360886, 0.9468814, 52.176064, 919.8492, 1066.9357, 1.9727504
1098, 5.0181556, 4.958877, 253.0815, 5.2370625, 0.0016163593, 0.95820045, 0.9419085, 53.070507, 918.1999, 1061.8602, 2.002848
1099, 5.026231, 4.9437957, 249.82454, 5.2487006, 0.0022198039, 0.9576143, 0.9409995, 0.0, 918.3453, 1066.7372, 2.165209
1100, 5.025903, 4.917044, 250.66214, 5.225342, -0.0044603334, 0.96183246, 0.9389719, 0.0, 918.29736, 1072.3314, 2.0931702
1101, 5.024468, 4.8914266, 247.83908, 5.209343, -0.0030664755, 0.96451086, 0.93877894, 0.0, 918.4082, 1077.565, 2.1117203
1102, 5.025511, 4.8784094, 259.3558, 5.1965475, -0.0024592716, 0.9670865, 0.94025135, 0.0, 919.2116, 1079.8518, 1.970264
1103, 5.025789, 4.8820853, 250.67053, 5.1923194, -8.1397046E-4, 0.9679275, 0.9425001, 0.0, 922.13617, 1081.2327, 1.9920268
1104, 5.000342, 4.905066, 243.14572, 5.2043133, 0.0023072644, 0.96080726, 0.94613653, 0.0, 926.0954, 1075.9083, 2.1469984
1105, 4.974353, 4.9303536, 250.37766, 5.211038, 0.0012913315, 0.95458, 0.9463281, 0.0, 928.58777, 1072.2106, 2.1240077
1106, 4.9651423, 4.93609, 249.8026, 5.216045, 9.6034346E-4, 0.9518979, 0.9482554, 0.0, 928.8308, 1069.1202, 2.1765373
1107, 4.9572673, 4.9120026, 263.91644, 5.180042, -0.0069263093, 0.9569937, 0.9462188, 0.0, 932.795, 1079.7303, 1.9216983
1108, 4.9309673, 4.8825817, 257.53162, 5.160098, -0.0038575376, 0.9555957, 0.9477226, 0.0, 930.48474, 1080.695, 2.033167
1109, 4.9039445, 4.8546624, 239.02646, 5.122451, -0.0073225843, 0.9573434, 0.9474271, 0.0, 931.2319, 1090.1232, 2.117972
1110, 4.8759108, 4.8249073, 246.49268, 5.0926423, -0.005836189, 0.9574422, 0.94590366, 0.0, 935.88525, 1091.4406, 2.0507545
1111, 4.8736663, 4.801974, 249.16154, 5.076599, -0.00315524, 0.96002585, 0.94023705, 0.0, 936.16345, 1095.3604, 2.0107427
1112, 4.8880115, 4.7895727, 250.15883, 5.0940056, 0.0034228999, 0.95956147, 0.9440411, 0.0, 938.5496, 1099.2135, 2.1544204
1113, 4.8866625, 4.794335, 256.42035, 5.0785236, -0.0030438765, 0.9622211, 0.95277625, 0.0, 939.1893, 1097.1298, 1.9574383
1114, 4.8796716, 4.8051386, 225.80112, 5.043302, -0.0069595585, 0.96755487, 0.94971144, 0.0, 938.8362, 1093.2234, 1.8753052
1115, 4.8647375, 4.811192, 237.82675, 5.0659513, 0.0044809096, 0.96028113, 0.94182175, 0.0, 939.1381, 1088.6483, 2.0033932
1116, 4.8905835, 4.8023787, 250.59729, 5.0990314, 0.006508662, 0.9591201, 0.94302064, 0.0, 940.7237, 1094.5958, 2.1214247
1117, 4.9130416, 4.794029, 234.73747, 5.083695, -0.003012263, 0.96643126, 0.9425937, 0.0, 941.8214, 1100.3854, 2.0877898
1118, 4.8995714, 4.7915244, 248.5752, 5.08334, -6.978767E-5, 0.9638488, 0.94766665, 0.0, 952.76624, 1111.0104, 2.0505774
1119, 4.8752756, 4.813237, 236.40584, 5.0790405, -8.461877E-4, 0.95988125, 0.94886565, 0.0, 951.14453, 1102.2565, 2.1043532
1120, 4.864122, 4.8177733, 241.67677, 5.077403, -3.2244727E-4, 0.95799404, 0.94583756, 0.0, 950.5819, 1099.7526, 2.0636964
1121, 4.8754144, 4.802479, 236.05882, 5.077488, 1.671648E-5, 0.96020204, 0.9423522, 0.0, 951.0411, 1104.779, 2.1473787
1122, 4.8812475, 4.786822, 246.76917, 5.079653, 4.2626972E-4, 0.9609412, 0.9443922, 0.0, 959.9857, 1117.8744, 2.1424782
1123, 4.8567724, 4.7863407, 242.4304, 5.0681705, -0.0022629963, 0.9582891, 0.94622403, 0.0, 961.37604, 1118.185, 2.1838806
1124, 4.8342123, 4.7882156, 258.88745, 5.0603404, -0.001546159, 0.9553137, 0.9502442, 0.0, 960.78577, 1113.6793, 2.0499017
1125, 4.821078, 4.775968, 249.66263, 5.026043, -0.006800772, 0.9592194, 0.9454862, 0.0, 958.9451, 1114.1041, 1.9423084
1126, 4.795426, 4.7544756, 234.84482, 5.028604, 5.0943455E-4, 0.9536297, 0.9449182, 0.0, 957.67346, 1115.4054, 2.302154
1127, 4.780663, 4.7280626, 243.59944, 5.003674, -0.0049699685, 0.95543057, 0.9452119, 0.0, 958.15466, 1117.9955, 2.1870124
1128, 4.788819, 4.7061663, 228.68462, 4.978954, -0.0049526524, 0.96181226, 0.9438543, 0.0, 959.3584, 1123.7931, 2.1857493
1129, 4.785033, 4.699387, 236.46329, 4.978933, -4.213913E-6, 0.961056, 0.949636, 0.0, 970.90015, 1131.4685, 2.179647
1130, 4.767834, 4.724515, 235.53545, 4.97508, -7.741289E-4, 0.9583432, 0.9473283, 0.0, 968.7326, 1129.2059, 2.0979571
1131, 4.7714195, 4.74746, 252.08362, 5.01142, 0.007277809, 0.95210934, 0.9497401, 0.0, 972.60376, 1121.0682, 2.1424575
1132, 4.7750783, 4.755133, 238.12878, 5.006773, -9.27668E-4, 0.9537237, 0.951266, 0.0, 970.9761, 1120.5466, 2.1745844
1133, 4.751395, 4.738541, 235.03572, 4.9813, -0.0051007182, 0.95384645, 0.94532603, 0.0, 970.2288, 1121.0427, 2.152549
1134, 4.743602, 4.7116747, 252.36386, 4.9841795, 5.7791895E-4, 0.95173174, 0.94793826, 0.0, 970.2363, 1125.9082, 2.1838188
1135, 4.7490497, 4.683485, 235.56061, 4.9407067, -0.008760411, 0.9612086, 0.9438231, 0.0, 969.4774, 1133.3757, 2.0697925
1136, 4.7255855, 4.655183, 240.39336, 4.932262, -0.0017106887, 0.95809704, 0.94350874, 0.0, 969.4279, 1136.3145, 2.1880753
1137, 4.72391, 4.6424837, 238.0092, 4.920446, -0.0023985347, 0.96005726, 0.94477546, 0.0, 969.445, 1138.596, 2.1752124
1138, 4.7267265, 4.6554837, 237.5362, 4.9276085, 0.0014546167, 0.9592334, 0.94993705, 0.0, 971.68896, 1134.5648, 2.1664636
1139, 4.7181964, 4.6807494, 240.97223, 4.927431, -3.599852E-5, 0.95753676, 0.9518018, 0.0, 971.2205, 1126.4062, 2.0380726
1140, 4.726723, 4.6944976, 225.47243, 4.932222, 9.717955E-4, 0.95833546, 0.9486851, 0.0, 971.29944, 1124.8364, 2.1175354
1141, 4.716476, 4.6935797, 249.88283, 4.947458, 0.0030842929, 0.95331305, 0.9466671, 0.0, 971.1851, 1123.1643, 2.08003
1142, 4.7373405, 4.6805687, 239.35274, 4.9442606, -6.464384E-4, 0.95814943, 0.94736964, 0.0, 972.1684, 1130.0115, 2.1293406
1143, 4.7138376, 4.67004, 236.60674, 4.9294806, -0.0029938107, 0.9562544, 0.9463541, 0.0, 969.7641, 1129.4304, 2.1674228
1144, 4.712232, 4.653046, 247.90677, 4.916813, -0.0025730825, 0.9583916, 0.94500124, 0.0, 970.55426, 1132.56, 2.046539
1145, 4.7102566, 4.6448736, 239.4679, 4.9152036, -3.2736428E-4, 0.95830345, 0.948448, 0.0, 971.09503, 1133.7986, 2.1552615
1146, 4.688064, 4.6471186, 228.62964, 4.8997083, -0.0031575044, 0.95680475, 0.9459038, 0.0, 969.53094, 1129.4191, 2.1922643
1147, 4.684136, 4.645665, 251.26256, 4.9113507, 0.0023733343, 0.9537368, 0.9460325, 0.0, 969.9682, 1128.4974, 2.1116889
1148, 4.6990986, 4.64649, 242.94957, 4.9115543, 4.145606E-5, 0.95674366, 0.9496569, 0.0, 969.96124, 1130.1599, 2.124195
1149, 4.67547, 4.6482205, 236.78107, 4.8946314, -0.0034514882, 0.9552241, 0.9499391, 0.0, 971.6099, 1127.462, 2.1163733
1150, 4.651348, 4.6489234, 240.75835, 4.8939176, -1.4584904E-4, 0.9504345, 0.95509714, 0.0, 976.5, 1133.3427, 2.1814716
1151, 4.62598, 4.652291, 235.86624, 4.871013, -0.0046911626, 0.94969565, 0.9539359, 0.0, 979.67377, 1127.5714, 2.1068747
1152, 4.6068473, 4.6421404, 245.37314, 4.866302, -9.67649E-4, 0.9466834, 0.95241565, 0.0, 978.2054, 1127.136, 2.1058059
1153, 4.607277, 4.617864, 241.64758, 4.848581, -0.003648257, 0.950232, 0.9492043, 0.0, 977.87195, 1133.6377, 2.1009963
1154, 4.5924172, 4.591164, 236.16006, 4.8368554, -0.00242125, 0.9494634, 0.94732857, 0.0, 977.71173, 1137.1552, 2.24093
1155, 4.5818133, 4.5633492, 237.10774, 4.8170714, -0.0040986435, 0.95116156, 0.9463795, 0.0, 977.5159, 1141.6935, 2.2370303
1156, 4.585827, 4.53511, 227.95651, 4.7920628, -0.0052052005, 0.956963, 0.9445223, 0.0, 978.64935, 1148.7102, 2.2270448
1157, 4.5817504, 4.5321093, 245.76962, 4.7983084, 0.0013024759, 0.95486784, 0.9519229, 0.0, 980.0866, 1147.3958, 2.1483128
1158, 4.5981607, 4.548053, 227.50574, 4.7777534, -0.0042930073, 0.9624106, 0.9520495, 0.0, 981.8455, 1143.2133, 1.9706917
1159, 4.5816364, 4.573156, 237.56088, 4.8034854, 0.0053713517, 0.953815, 0.94994074, 0.0, 979.1518, 1137.2483, 2.0586493
1160, 4.6040893, 4.5895934, 227.10532, 4.8314524, 0.005805342, 0.95294106, 0.9502818, 0.0, 982.0519, 1135.523, 2.2401164
1161, 4.600266, 4.600199, 232.05743, 4.840879, 0.0019491882, 0.9502956, 0.95006216, 0.0, 981.4952, 1132.6954, 2.2391737
1162, 4.6116953, 4.5909986, 229.60794, 4.832314, -0.0017708633, 0.9543451, 0.95257986, 0.0, 990.1775, 1148.6263, 2.2050118
1163, 4.5889964, 4.5982003, 240.96107, 4.827102, -0.0010791192, 0.95067316, 0.9514678, 0.0, 992.5107, 1143.4937, 2.1092675
1164, 4.5866537, 4.591891, 237.39238, 4.8261127, -2.049964E-4, 0.95038265, 0.9494152, 0.0, 991.35657, 1145.5665, 2.1744585
1165, 4.574403, 4.574287, 234.6787, 4.8180046, -0.0016814688, 0.9494393, 0.94866776, 0.0, 989.9703, 1148.1396, 2.2665062
1166, 4.570988, 4.549551, 245.12984, 4.7957263, -0.0046346937, 0.9531378, 0.9464845, 0.0, 989.7133, 1153.6818, 2.107208
1167, 4.57066, 4.532917, 237.53516, 4.789214, -0.0013588328, 0.9543654, 0.9487351, 0.0, 990.91064, 1158.103, 2.20578
1168, 4.5531993, 4.533207, 241.20924, 4.7781587, -0.0023110784, 0.95291924, 0.94736433, 0.0, 994.5597, 1158.3386, 2.1463876
1169, 4.570133, 4.5420294, 235.74464, 4.794385, 0.0033901767, 0.95322615, 0.94167197, 0.0, 991.5014, 1144.2881, 2.2130907
1170, 4.5499244, 4.5215554, 249.91777, 4.801625, 0.001508923, 0.94758016, 0.946147, 0.0, 1001.59827, 1162.3752, 2.3566308
1171, 4.5253954, 4.506498, 240.40605, 4.7629995, -0.008076731, 0.9501146, 0.9484119, 0.0, 999.31024, 1162.895, 2.273457
1172, 4.4990897, 4.4896, 241.57971, 4.7338085, -0.006147562, 0.9504165, 0.95306146, 0.0, 1000.17676, 1164.4117, 2.1918015
1173, 4.4816093, 4.4821887, 239.01028, 4.7029376, -0.0065427264, 0.9529383, 0.95040375, 0.0, 999.72864, 1162.2981, 2.0393918
1174, 4.471367, 4.478055, 234.19086, 4.7117395, 0.0018698336, 0.9489843, 0.9565575, 0.0, 1006.83563, 1167.6385, 2.243666
1175, 4.445339, 4.486686, 245.51755, 4.690451, -0.004528398, 0.94774234, 0.95187956, 0.0, 1010.084, 1165.2853, 2.0140083
1176, 4.4475074, 4.4876437, 244.50557, 4.714508, 0.005115804, 0.94336617, 0.9496131, 0.0, 1002.21277, 1158.8217, 2.2122877
1177, 4.4672937, 4.4638515, 246.91321, 4.7007055, -0.002931965, 0.9503454, 0.94674236, 0.0, 1005.9808, 1158.9282, 2.102721
1178, 4.4469514, 4.4404902, 250.77756, 4.690284, -0.0022195228, 0.9481199, 0.95328224, 0.0, 1011.4173, 1172.6876, 2.1904457
1179, 4.421758, 4.4132032, 227.17914, 4.6294823, -0.013048046, 0.95513016, 0.9498127, 0.0, 1009.8537, 1178.0608, 2.087451
1180, 4.3994565, 4.385838, 228.02678, 4.617582, -0.0025738832, 0.952762, 0.94320965, 0.0, 1008.7506, 1180.2828, 2.2092073
1181, 4.4237795, 4.3617487, 239.45638, 4.624368, 0.0014685965, 0.95662355, 0.9438045, 0.0, 1011.661, 1190.0553, 2.195014
1182, 4.450113, 4.378554, 234.94759, 4.6392593, 0.003214974, 0.9592292, 0.9456902, 0.0, 1014.7762, 1177.0289, 2.1657896
1183, 4.448982, 4.404642, 252.05792, 4.657595, 0.003944526, 0.9552101, 0.94966406, 0.0, 1009.53613, 1176.8451, 2.054522
1184, 4.4660296, 4.432555, 236.54175, 4.667498, 0.0021239375, 0.95683587, 0.9531544, 0.0, 1010.7291, 1171.1238, 2.064814
1185, 4.44223, 4.4610224, 241.40205, 4.6802726, 0.0027331598, 0.94913924, 0.9546279, 0.0, 1008.5646, 1170.7827, 2.0985634
1186, 4.4484086, 4.4847097, 236.17557, 4.6978617, 0.00375109, 0.9469007, 0.9535952, 0.0, 1013.2592, 1161.0876, 2.1611083
1187, 4.430877, 4.483652, 253.03015, 4.70184, 8.464636E-4, 0.9423709, 0.9543057, 0.0, 1011.7561, 1158.3823, 2.1217594
1188, 4.4346194, 4.451877, 235.62003, 4.665043, -0.007856879, 0.95060635, 0.95017105, 0.0, 1009.61285, 1167.8813, 2.0852125
1189, 4.411164, 4.4228787, 241.6823, 4.654824, -0.0021929715, 0.9476543, 0.9465965, 0.0, 1009.35144, 1171.8105, 2.1842792
1190, 4.412356, 4.3926706, 243.97862, 4.640489, -0.0030842836, 0.95083857, 0.9475242, 0.0, 1009.1184, 1180.0868, 2.1837766
1191, 4.4141526, 4.3666472, 241.41763, 4.608481, -0.006921484, 0.95783246, 0.94971573, 0.0, 1011.03674, 1185.7849, 2.0406132
1192, 4.402499, 4.372769, 232.79982, 4.6042924, -9.092892E-4, 0.9561728, 0.9553103, 0.0, 1010.7011, 1181.2269, 2.0922158
1193, 4.398174, 4.393649, 235.02731, 4.5991855, -0.0011097819, 0.95629406, 0.94998634, 0.0, 1009.8964, 1174.5977, 1.9286842
1194, 4.420178, 4.417808, 242.82573, 4.650391, 0.0110721085, 0.95049596, 0.95028037, 0.0, 1012.87354, 1171.0227, 2.1225402
1195, 4.433212, 4.438454, 242.5205, 4.6706786, 0.004353051, 0.94915795, 0.9546851, 0.0, 1014.6903, 1167.7787, 2.153217
1196, 4.424687, 4.444794, 229.59764, 4.65577, -0.0031971019, 0.9503663, 0.9508977, 0.0, 1012.7072, 1165.4575, 2.1334496
1197, 4.4261155, 4.4245367, 246.7987, 4.6530104, -5.928718E-4, 0.95123696, 0.94454455, 0.0, 1011.4329, 1172.2822, 2.053822
1198, 4.447685, 4.403462, 243.24455, 4.661995, 0.0019290528, 0.9540304, 0.9485196, 0.0, 1013.8722, 1181.5483, 2.1910746
1199, 4.4342346, 4.4008665, 246.23236, 4.6397214, -0.004789134, 0.9557114, 0.0, 0.0, 1012.15234, 1180.0125, 2.0275302
